breach_id,breach_location_id,scenario_id,scenario_name,return_period,discharge_m3s,breach_name,dijkring,river,damage_MEUR,victims,affected,model_resolution,initial_breach_width,max_breach_width,breach_growth_method,scenario_layer,map_id,id,breachtypes_id,dijkringareas_id,openwaters_id,name,code,x,y,notify,lt30,f30t300,f300t3000,f3000t30k,gt30k,dreigende_overstroming,geometry_type,geometry_x,geometry_y
2330,2330,12777,9_Colijnsplaat 1/400000 Osgetij,400000,,OS - dp 1810,Dijkring 28 - Noord-Beveland,Oosterschelde,170,3,1933,"25,0","10,0", , ,scenario_12777,4596,2330,2,29.0,79,OS - dp 1810,PRIM,48666,402503,,0,0,0,1,2,0.0,Point,48666,402503
2331,2331,12605,8_Oud-Noordbevelandpolder 1/4000 Osgetij,4000,,OS - dp 1835,Dijkring 28 - Noord-Beveland,Oosterschelde,230,5,1960,"25,0","10,0", , ,scenario_12605,4418,2331,2,29.0,79,OS - dp 1835,PRIM,46458,402640,,0,0,0,1,2,0.0,Point,46458,402640
2331,2331,12716,8_Oud-Noordbevelandpolder 1/40000 Osgetij,40000,,OS - dp 1835,Dijkring 28 - Noord-Beveland,Oosterschelde,250,6,1968,"25,0","10,0", , ,scenario_12716,4411,2331,2,29.0,79,OS - dp 1835,PRIM,46458,402640,,0,0,0,1,2,0.0,Point,46458,402640
2331,2331,12776,8_Oud-Noordbevelandpolder 1/400000 Osgetij,400000,,OS - dp 1835,Dijkring 28 - Noord-Beveland,Oosterschelde,270,8,1968,"25,0","10,0", , ,scenario_12776,4397,2331,2,29.0,79,OS - dp 1835,PRIM,46458,402640,,0,0,0,1,2,0.0,Point,46458,402640
2332,2332,12736,7_Nieuw-Noordbevelandpolder 1/4000 Osgetij,4000,,OS - dp 1872,Dijkring 28 - Noord-Beveland,Oosterschelde,82,1,1176,"25,0","10,0", , ,scenario_12736,4229,2332,2,29.0,79,OS - dp 1872,PRIM,43404,402264,,0,0,0,1,2,0.0,Point,43404,402264
2332,2332,12738,7_Nieuw-Noordbevelandpolder 1/40000 Osgetij,40000,,OS - dp 1872,Dijkring 28 - Noord-Beveland,Oosterschelde,110,1,1252,"25,0","10,0", , ,scenario_12738,4222,2332,2,29.0,79,OS - dp 1872,PRIM,43404,402264,,0,0,0,1,2,0.0,Point,43404,402264
2332,2332,12774,7_Nieuw-Noordbevelandpolder 1/400000 Osgetij,400000,,OS - dp 1872,Dijkring 28 - Noord-Beveland,Oosterschelde,120,1,1434,"25,0","10,0", , ,scenario_12774,4215,2332,2,29.0,79,OS - dp 1872,PRIM,43404,402264,,0,0,0,1,2,0.0,Point,43404,402264
2333,2333,12604,6_Vlietepolder 1/4000 Osgetij,4000,,OS - dp 1890,Dijkring 28 - Noord-Beveland,Oosterschelde,6,0,172,"25,0","10,0", , ,scenario_12604,4091,2333,2,29.0,79,OS - dp 1890,PRIM,41736,402131,,0,0,0,1,2,0.0,Point,41736,402131
2333,2333,12715,6_Vlietepolder 1/40000 Osgetij,40000,,OS - dp 1890,Dijkring 28 - Noord-Beveland,Oosterschelde,14,0,338,"25,0","10,0", , ,scenario_12715,4084,2333,2,29.0,79,OS - dp 1890,PRIM,41736,402131,,0,0,0,1,2,0.0,Point,41736,402131
2333,2333,12773,6_Vlietepolder 1/400000 Osgetij,400000,,OS - dp 1890,Dijkring 28 - Noord-Beveland,Oosterschelde,38,0,623,"25,0","10,0", , ,scenario_12773,4077,2333,2,29.0,79,OS - dp 1890,PRIM,41736,402131,,0,0,0,1,2,0.0,Point,41736,402131
2334,2334,12603,5_Toornpolder 1/4000 Osgetij,4000,,OS - dp 1900,Dijkring 28 - Noord-Beveland,Oosterschelde,1,0,127,"25,0","10,0", , ,scenario_12603,3944,2334,2,29.0,79,OS - dp 1900,PRIM,40782,401909,,0,0,0,1,2,0.0,Point,40782,401909
2334,2334,12714,5_Toornpolder 1/40000 Osgetij,40000,,OS - dp 1900,Dijkring 28 - Noord-Beveland,Oosterschelde,1,0,127,"25,0","10,0", , ,scenario_12714,3937,2334,2,29.0,79,OS - dp 1900,PRIM,40782,401909,,0,0,0,1,2,0.0,Point,40782,401909
2334,2334,12767,5_Toornpolder 1/400000 Osgetij,400000,,OS - dp 1900,Dijkring 28 - Noord-Beveland,Oosterschelde,1,0,127,"25,0","10,0", , ,scenario_12767,3930,2334,2,29.0,79,OS - dp 1900,PRIM,40782,401909,,0,0,0,1,2,0.0,Point,40782,401909
2335,2335,12602,4_Sophiahaven 1/4000 Osgetij,4000,,OS - dp 1915,Dijkring 28 - Noord-Beveland,Oosterschelde,18,0,131,"25,0","10,0", , ,scenario_12602,3699,2335,2,29.0,79,OS - dp 1915,PRIM,39466,401487,,0,0,0,1,2,0.0,Point,39466,401487
2335,2335,12713,4_Sophiahaven 1/40000 Osgetij,40000,,OS - dp 1915,Dijkring 28 - Noord-Beveland,Oosterschelde,25,0,209,"25,0","10,0", , ,scenario_12713,3692,2335,2,29.0,79,OS - dp 1915,PRIM,39466,401487,,0,0,0,1,2,0.0,Point,39466,401487
2335,2335,12766,4_Sophiahaven 1/400000 Osgetij,400000,,OS - dp 1915,Dijkring 28 - Noord-Beveland,Oosterschelde,74,0,1342,"25,0","10,0", , ,scenario_12766,3685,2335,2,29.0,79,OS - dp 1915,PRIM,39466,401487,,0,0,0,1,2,0.0,Point,39466,401487
2336,2336,12600,3_Anna-Frisopolder 1/4000 Osgetij,4000,,OS - dp 1935,Dijkring 28 - Noord-Beveland,Oosterschelde,11,0,142,"25,0","10,0", , ,scenario_12600,3428,2336,2,29.0,79,OS - dp 1935,PRIM,37858,402358,,0,0,0,1,2,0.0,Point,37858,402358
2336,2336,12712,3_Anna-Frisopolder 1/40000 Osgetij,40000,,OS - dp 1935,Dijkring 28 - Noord-Beveland,Oosterschelde,77,1,1550,"25,0","10,0", , ,scenario_12712,3421,2336,2,29.0,79,OS - dp 1935,PRIM,37858,402358,,0,0,0,1,2,0.0,Point,37858,402358
2336,2336,12759,3_Anna-Frisopolder 1/400000 Osgetij,400000,,OS - dp 1935,Dijkring 28 - Noord-Beveland,Oosterschelde,110,2,1685,"25,0","10,0", , ,scenario_12759,3414,2336,2,29.0,79,OS - dp 1935,PRIM,37858,402358,,0,0,0,1,2,0.0,Point,37858,402358
2337,2337,12599,2_Jacobahaven 1/4000 Osgetij,4000,,OS - dp 1940,Dijkring 28 - Noord-Beveland,Oosterschelde,24,0,148,"25,0","10,0", , ,scenario_12599,3004,2337,2,29.0,79,OS - dp 1940,PRIM,37295,402335,,0,0,0,1,2,0.0,Point,37295,402335
2337,2337,12711,2_Jacobahaven 1/40000 Osgetij,40000,,OS - dp 1940,Dijkring 28 - Noord-Beveland,Oosterschelde,25,0,148,"25,0","10,0", , ,scenario_12711,2997,2337,2,29.0,79,OS - dp 1940,PRIM,37295,402335,,0,0,0,1,2,0.0,Point,37295,402335
2337,2337,12758,2_Jacobahaven 1/400000 Osgetij,400000,,OS - dp 1940,Dijkring 28 - Noord-Beveland,Oosterschelde,26,0,148,"25,0","10,0", , ,scenario_12758,2990,2337,2,29.0,79,OS - dp 1940,PRIM,37295,402335,,0,0,0,1,2,0.0,Point,37295,402335
2338,2338,11477,11_Zuidernieuwlandpolder 1/4000 OSgetij,4000,,OS - dp 255,Dijkring 26 - Schouwen Duivenland,Oosterschelde,410,2,199,"25,0","10,0", , ,scenario_11477,752,2338,2,27.0,79,OS - dp 255,PRIM,54292,405939,,0,0,0,1,2,0.0,Point,54292,405939
2338,2338,11503,11_Zuidernieuwlandpolder 1/40.000 OSgetij,40000,,OS - dp 255,Dijkring 26 - Schouwen Duivenland,Oosterschelde,420,2,204,"25,0","10,0", , ,scenario_11503,745,2338,2,27.0,79,OS - dp 255,PRIM,54292,405939,,0,0,0,1,2,0.0,Point,54292,405939
2338,2338,11515,11_Zuidernieuwlandpolder 1/400.000 OSgetij,400000,,OS - dp 255,Dijkring 26 - Schouwen Duivenland,Oosterschelde,430,4,211,"25,0","10,0", , ,scenario_11515,738,2338,2,27.0,79,OS - dp 255,PRIM,54292,405939,,0,0,0,1,2,0.0,Point,54292,405939
2339,2339,11478,12_Gouweveerpolder 1/4000 OSgetij,4000,,OS - dp 270,Dijkring 26 - Schouwen Duivenland,Oosterschelde,250,0,143,"25,0","10,0", , ,scenario_11478,839,2339,2,27.0,79,OS - dp 270,PRIM,55105,405427,,0,0,0,1,2,0.0,Point,55105,405427
2339,2339,11504,12_Gouweveerpolder 1/40.000 OSgetij,40000,,OS - dp 270,Dijkring 26 - Schouwen Duivenland,Oosterschelde,260,0,150,"25,0","10,0", , ,scenario_11504,832,2339,2,27.0,79,OS - dp 270,PRIM,55105,405427,,0,0,0,1,2,0.0,Point,55105,405427
2339,2339,11516,12_Gouweveerpolder 1/400.000 OSgetij,400000,,OS - dp 270,Dijkring 26 - Schouwen Duivenland,Oosterschelde,270,1,156,"25,0","10,0", , ,scenario_11516,820,2339,2,27.0,79,OS - dp 270,PRIM,55105,405427,,0,0,0,1,2,0.0,Point,55105,405427
2340,2340,11479,13_Polder Vierbannen van Duiveland 1/4000 OSgetij,4000,,OS - dp 285,Dijkring 26 - Schouwen Duivenland,Oosterschelde,370,17,3153,"25,0","10,0", , ,scenario_11479,1104,2340,2,27.0,79,OS - dp 285,PRIM,56094,404359,,0,0,0,1,2,0.0,Point,56094,404359
2340,2340,11505,13_Polder Vierbannen van Duiveland 1/40.000 OSgetij,40000,,OS - dp 285,Dijkring 26 - Schouwen Duivenland,Oosterschelde,390,20,3159,"25,0","10,0", , ,scenario_11505,1097,2340,2,27.0,79,OS - dp 285,PRIM,56094,404359,,0,0,0,1,2,0.0,Point,56094,404359
2340,2340,11517,13_Polder Vierbannen van Duiveland 1/400.000 OSgetij,400000,,OS - dp 285,Dijkring 26 - Schouwen Duivenland,Oosterschelde,420,23,3168,"25,0","10,0", , ,scenario_11517,1090,2340,2,27.0,79,OS - dp 285,PRIM,56094,404359,,0,0,0,1,2,0.0,Point,56094,404359
2341,2341,12816,14_Oosterlandpolder 1/400.000 OSgetij,400000,,OS - dp 335,Dijkring 26 - Schouwen Duivenland,Oosterschelde,310,12,2643,"25,0","10,0", , ,scenario_12816,1234,2341,2,27.0,79,OS - dp 335,PRIM,60321,404519,,0,0,0,0,1,0.0,Point,60321,404519
2342,2342,11483,14_Oosterlandpolder 1/4000 OSgeij,4000,,OS - dp 340,Dijkring 26 - Schouwen Duivenland,Oosterschelde,280,9,2634,"25,0","10,0", , ,scenario_11483,1248,2342,2,27.0,79,OS - dp 340,PRIM,60676,404753,,0,0,0,1,1,0.0,Point,60676,404753
2342,2342,11506,14_Oosterlandpolder 1/40.000 OSgetij,40000,,OS - dp 340,Dijkring 26 - Schouwen Duivenland,Oosterschelde,300,11,2643,"25,0","10,0", , ,scenario_11506,1241,2342,2,27.0,79,OS - dp 340,PRIM,60676,404753,,0,0,0,1,1,0.0,Point,60676,404753
2343,2343,11484,15_Bruinissepolder 1/4000 OSgetij,4000,,OS - dp 390,Dijkring 26 - Schouwen Duivenland,Oosterschelde,500,156,3619,"25,0","10,0", , ,scenario_11484,1325,2343,2,27.0,79,OS - dp 390,PRIM,64721,406747,,0,0,0,1,1,0.0,Point,64721,406747
2343,2343,11507,15_Bruinissepolder 1/40.000 OSgetij,40000,,OS - dp 390,Dijkring 26 - Schouwen Duivenland,Oosterschelde,560,212,4835,"25,0","10,0", , ,scenario_11507,1318,2343,2,27.0,79,OS - dp 390,PRIM,64721,406747,,0,0,0,1,1,0.0,Point,64721,406747
2344,2344,12557,15_Bruinissepolder 1/400.000 OSgetij,400000,,OS - dp 395,Dijkring 26 - Schouwen Duivenland,Oosterschelde,630,220,5717,"25,0","10,0", , ,scenario_12557,1311,2344,2,27.0,79,OS - dp 395,PRIM,65190,406967,,0,0,0,0,1,,Point,65190,406967
2345,2345,12818,1_Prins Hendrikpolder 1/4000 Osgetij,4000,,OS - dp 555,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,63,0,52,"25,0","10,0", , ,scenario_12818,1970,2345,2,28.0,79,OS - dp 555,PRIM,71844,405800,,0,0,0,1,2,0.0,Point,71844,405800
2345,2345,12837,1_Prins Hendrikpolder 1/40000 Osgetij,40000,,OS - dp 555,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,65,0,52,"25,0","10,0", , ,scenario_12837,1963,2345,2,28.0,79,OS - dp 555,PRIM,71844,405800,,0,0,0,1,2,0.0,Point,71844,405800
2345,2345,12856,1_Prins Hendrikpolder 1/400000 Osgetij,400000,,OS - dp 555,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,67,1,52,"25,0","10,0", , ,scenario_12856,1956,2345,2,28.0,79,OS - dp 555,PRIM,71844,405800,,0,0,0,1,2,0.0,Point,71844,405800
2346,2346,12819,2_Anna-Jacobapolder 1/4000 Osgetij,4000,,OS - dp 605,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,52,2,439,"25,0","10,0", , ,scenario_12819,2962,2346,2,28.0,79,OS - dp 605,PRIM,67581,407876,,0,0,0,1,2,,Point,67581,407876
2346,2346,12838,2_Anna-Jacobapolder 1/40000 Osgetij,40000,,OS - dp 605,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,55,2,439,"25,0","10,0", , ,scenario_12838,2948,2346,2,28.0,79,OS - dp 605,PRIM,67581,407876,,0,0,0,1,2,,Point,67581,407876
2346,2346,12857,2_Anna-Jacobapolder 1/400000 Osgetij,400000,,OS - dp 605,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,60,3,439,"25,0","10,0", , ,scenario_12857,2941,2346,2,28.0,79,OS - dp 605,PRIM,67581,407876,,0,0,0,1,2,,Point,67581,407876
2347,2347,12820,3_Willempolder 1/4000 Osgetij,4000,,OS - dp 630,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,58,2,439,"25,0","10,0", , ,scenario_12820,3578,2347,2,28.0,79,OS - dp 630,PRIM,65875,406457,,0,0,0,1,2,0.0,Point,65875,406457
2347,2347,12839,3_Willempolder 1/40000 Osgetij,40000,,OS - dp 630,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,62,3,439,"25,0","10,0", , ,scenario_12839,3571,2347,2,28.0,79,OS - dp 630,PRIM,65875,406457,,0,0,0,1,2,0.0,Point,65875,406457
2347,2347,12858,3_Willempolder 1/400000 Osgetij,400000,,OS - dp 630,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,66,3,439,"25,0","10,0", , ,scenario_12858,3564,2347,2,28.0,79,OS - dp 630,PRIM,65875,406457,,0,0,0,1,2,0.0,Point,65875,406457
2348,2348,12821,4_Abraham-Wissepolder 1/4000 Osgetij,4000,,OS - dp 650,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,4,0,28,"25,0","10,0", , ,scenario_12821,3599,2348,2,28.0,79,OS - dp 650,PRIM,66731,405107,,0,0,0,1,2,0.0,Point,66731,405107
2348,2348,12840,4_Abraham-Wissepolder 1/40000 Osgetij,40000,,OS - dp 650,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,4,0,28,"25,0","10,0", , ,scenario_12840,3592,2348,2,28.0,79,OS - dp 650,PRIM,66731,405107,,0,0,0,1,2,0.0,Point,66731,405107
2348,2348,12859,4_Abraham-Wissepolder 1/400000 Osgetij,400000,,OS - dp 650,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,4,0,28,"25,0","10,0", , ,scenario_12859,3585,2348,2,28.0,79,OS - dp 650,PRIM,66731,405107,,0,0,0,1,2,0.0,Point,66731,405107
2349,2349,15049,5_Oude Polder van St Philipsland 1/400 Osgetij,400,,OS - dp 680,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,180,32,2089,"25,0","10,0", ,automatisch,scenario_15049,3874,2349,2,28.0,79,OS - dp 680,PRIM,68734,403495,,0,0,1,1,2,0.0,Point,68734,403495
2349,2349,12822,5_Oude Polder van St.Philipsland 1/4000 Osgetij,4000,,OS - dp 680,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,190,54,2096,"25,0","10,0", , ,scenario_12822,3867,2349,2,28.0,79,OS - dp 680,PRIM,68734,403495,,0,0,1,1,2,0.0,Point,68734,403495
2349,2349,12841,5_Oude Polder van St.Philipsland 1/40000 Osgetij,40000,,OS - dp 680,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,210,101,2105,"25,0","10,0", , ,scenario_12841,3860,2349,2,28.0,79,OS - dp 680,PRIM,68734,403495,,0,0,1,1,2,0.0,Point,68734,403495
2349,2349,12860,5_Oude Polder van St.Philipsland 1/400000 Osgetij,400000,,OS - dp 680,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,220,144,2108,"25,0","10,0", , ,scenario_12860,3853,2349,2,28.0,79,OS - dp 680,PRIM,68734,403495,,0,0,1,1,2,0.0,Point,68734,403495
2350,2350,11472,6_Schelphoek 1/4000 standaard,4000,,OS - dp 70,Dijkring 26 - Schouwen Duivenland,Oosterschelde,610,14,4073,"25,0","10,0", , ,scenario_11472,4042,2350,2,27.0,79,OS - dp 70,PRIM,45340,413260,,0,0,0,1,2,0.0,Point,45340,413260
2350,2350,11498,6_Schelphoek 1/40.000 OSgetij,40000,,OS - dp 70,Dijkring 26 - Schouwen Duivenland,Oosterschelde,640,16,4239,"25,0","10,0", , ,scenario_11498,4035,2350,2,27.0,79,OS - dp 70,PRIM,45340,413260,,0,0,0,1,2,0.0,Point,45340,413260
2350,2350,11510,6_Schelphoek 1/400.000 OSgetij,400000,,OS - dp 70,Dijkring 26 - Schouwen Duivenland,Oosterschelde,680,19,4468,"25,0","10,0", , ,scenario_11510,4028,2350,2,27.0,79,OS - dp 70,PRIM,45340,413260,,0,0,0,1,2,0.0,Point,45340,413260
2351,2351,15050,6_St.Philipsland 1/400 Osgetij,400,,OS - dp 700,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,120,9,2050,"25,0","10,0", ,automatisch,scenario_15050,4070,2351,2,28.0,79,OS - dp 700,PRIM,70500,403614,,0,0,1,1,2,0.0,Point,70500,403614
2351,2351,12823,6_St.Philipsland 1/4000 Osgetij,4000,,OS - dp 700,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,140,17,2055,"25,0","10,0", , ,scenario_12823,4063,2351,2,28.0,79,OS - dp 700,PRIM,70500,403614,,0,0,1,1,2,0.0,Point,70500,403614
2351,2351,12842,6_St.Philipsland 1/40000 Osgetij,40000,,OS - dp 700,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,150,40,2060,"25,0","10,0", , ,scenario_12842,4056,2351,2,28.0,79,OS - dp 700,PRIM,70500,403614,,0,0,1,1,2,0.0,Point,70500,403614
2351,2351,12861,6_St.Philipsland 1/400000 Osgetij,400000,,OS - dp 700,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,170,93,2062,"25,0","10,0", , ,scenario_12861,4049,2351,2,28.0,79,OS - dp 700,PRIM,70500,403614,,0,0,1,1,2,0.0,Point,70500,403614
2352,2352,12824,7_Prins Hendrikpolder 1/4000 Osgetij,4000,,OS - dp 705,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,63,0,52,"25,0","10,0", , ,scenario_12824,4250,2352,2,28.0,79,OS - dp 705,PRIM,70892,403952,,0,0,0,1,2,0.0,Point,70892,403952
2352,2352,12843,7_Prins Hendrikpolder 1/40000 Osgetij,40000,,OS - dp 705,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,66,0,52,"25,0","10,0", , ,scenario_12843,4243,2352,2,28.0,79,OS - dp 705,PRIM,70892,403952,,0,0,0,1,2,0.0,Point,70892,403952
2352,2352,12862,7_Prins Hendrikpolder 1/400000 Osgetij,400000,,OS - dp 705,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,68,0,52,"25,0","10,0", , ,scenario_12862,4236,2352,2,28.0,79,OS - dp 705,PRIM,70892,403952,,0,0,0,1,2,0.0,Point,70892,403952
2353,2353,12831,8_Rammegors 1/4000 Osgetij,4000,,OS - dp 720,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,1,0,0,"25,0","10,0", , ,scenario_12831,4465,2353,2,28.0,79,OS - dp 720,PRIM,71065,403097,,0,0,0,1,2,0.0,Point,71065,403097
2353,2353,12844,8_Rammegors 1/40000 Osgetij,40000,,OS - dp 720,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,1,0,0,"25,0","10,0", , ,scenario_12844,4458,2353,2,28.0,79,OS - dp 720,PRIM,71065,403097,,0,0,0,1,2,0.0,Point,71065,403097
2353,2353,12863,8_Rammegors 1/400000 Osgetij,400000,,OS - dp 720,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,1,0,0,"25,0","10,0", , ,scenario_12863,4446,2353,2,28.0,79,OS - dp 720,PRIM,71065,403097,,0,0,0,1,2,0.0,Point,71065,403097
2354,2354,12826,9_Van Haaftenpolder 1/4000 Osgetij,4000,,OS - dp 735,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,9,0,27,"25,0","10,0", , ,scenario_12826,4723,2354,2,28.0,79,OS - dp 735,PRIM,69964,402418,,0,0,0,1,2,0.0,Point,69964,402418
2354,2354,12845,9_Van Haaftenpolder 1/40000 Osgetij,40000,,OS - dp 735,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,9,0,27,"25,0","10,0", , ,scenario_12845,4716,2354,2,28.0,79,OS - dp 735,PRIM,69964,402418,,0,0,0,1,2,0.0,Point,69964,402418
2354,2354,12864,9_Van Haaftenpolder 1/400000 Osgetij,400000,,OS - dp 735,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,9,0,27,"25,0","10,0", , ,scenario_12864,4709,2354,2,28.0,79,OS - dp 735,PRIM,69964,402418,,0,0,0,1,2,0.0,Point,69964,402418
2355,2355,15410,10_Hollarepolder 1/400 Osgetij,400,,OS - dp 745,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,72,1,1291,"25,0","10,0", ,automatisch,scenario_15410,440,2355,2,28.0,79,OS - dp 745,PRIM,69303,401802,,0,0,1,1,2,0.0,Point,69303,401802
2355,2355,15411,10_Hollarepolder 1/4000 Osgetij,4000,,OS - dp 745,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,75,1,1341,"25,0","10,0", ,automatisch,scenario_15411,433,2355,2,28.0,79,OS - dp 745,PRIM,69303,401802,,0,0,1,1,2,0.0,Point,69303,401802
2355,2355,15412,10_Hollarepolder 1/40000 Osgetij,40000,,OS - dp 745,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,77,1,1383,"25,0","10,0", ,automatisch,scenario_15412,426,2355,2,28.0,79,OS - dp 745,PRIM,69303,401802,,0,0,1,1,2,0.0,Point,69303,401802
2355,2355,15413,10_Hollarepolder 1/400000 Osgetij,400000,,OS - dp 745,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,93,2,1801,"25,0","10,0", ,automatisch,scenario_15413,419,2355,2,28.0,79,OS - dp 745,PRIM,69303,401802,,0,0,1,1,2,0.0,Point,69303,401802
2356,2356,12828,11_Johanna- Mariapolder 1/4000 Osgetij,4000,,OS - dp 765,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,76,1,1226,"25,0","10,0", , ,scenario_12828,606,2356,2,28.0,79,OS - dp 765,PRIM,67294,401699,,0,0,0,1,2,0.0,Point,67294,401699
2356,2356,12847,11_Johanna- Mariapolder 1/40000 Osgetij,40000,,OS - dp 765,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,78,1,1279,"25,0","10,0", , ,scenario_12847,599,2356,2,28.0,79,OS - dp 765,PRIM,67294,401699,,0,0,0,1,2,0.0,Point,67294,401699
2356,2356,12866,11_Johanna- Mariapolder 1/400000 Osgetij,400000,,OS - dp 765,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,100,2,1827,"25,0","10,0", , ,scenario_12866,587,2356,2,28.0,79,OS - dp 765,PRIM,67294,401699,,0,0,0,1,2,0.0,Point,67294,401699
2357,2357,12829,12_St.Annaland 1/4000 Osgetij,4000,,OS - dp 785,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,61,16,2148,"25,0","10,0", , ,scenario_12829,896,2357,2,28.0,79,OS - dp 785,PRIM,66160,402550,,0,0,0,1,2,0.0,Point,66160,402550
2357,2357,12848,12_St.Annaland 1/40000 Osgetij,40000,,OS - dp 785,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,80,25,2633,"25,0","10,0", , ,scenario_12848,889,2357,2,28.0,79,OS - dp 785,PRIM,66160,402550,,0,0,0,1,2,0.0,Point,66160,402550
2357,2357,12867,12_St.Annaland 1/400000 Osgetij,400000,,OS - dp 785,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,100,35,3013,"25,0","10,0", , ,scenario_12867,868,2357,2,28.0,79,OS - dp 785,PRIM,66160,402550,,0,0,0,1,2,0.0,Point,66160,402550
2358,2358,12830,13_Suzannapolder 1/4000 Osgetij,4000,,OS - dp 795,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,9,1,18,"25,0","10,0", , ,scenario_12830,1125,2358,2,28.0,79,OS - dp 795,PRIM,65192,403324,,0,0,0,1,2,0.0,Point,65192,403324
2358,2358,12849,13_Suzannapolder 1/40000 Osgetij,40000,,OS - dp 795,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,9,1,24,"25,0","10,0", , ,scenario_12849,1118,2358,2,28.0,79,OS - dp 795,PRIM,65192,403324,,0,0,0,1,2,0.0,Point,65192,403324
2358,2358,15054,13_Suzannapolder 1/400000 Osgetij,400000,,OS - dp 795,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,14,3,111,"25,0","10,0", ,automatisch,scenario_15054,1111,2358,2,28.0,79,OS - dp 795,PRIM,65192,403324,,0,0,0,1,2,0.0,Point,65192,403324
2359,2359,15262,14_Anna Vosdijkpolder 1/4000 OSgetij,4000,,OS - dp 810,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,69,2,1285,"25,0","10,0", , ,scenario_15262,1153,2359,2,28.0,79,OS - dp 810,PRIM,64215,403495,,0,0,0,1,0,0.0,Point,64215,403495
2360,2360,15055,14_Anna_Vosdijkpolder 1/40000 Osgetij,40000,,OS - dp 815,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,100,3,1502,"25,0","10,0", ,automatisch,scenario_15055,1146,2360,2,28.0,79,OS - dp 815,PRIM,63748,403393,,0,0,0,0,2,0.0,Point,63748,403393
2360,2360,15056,14_Anna_Vosdijkpolder 1/400000 Osgetij,400000,,OS - dp 815,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,120,6,1529,"25,0","10,0", ,automatisch,scenario_15056,1139,2360,2,28.0,79,OS - dp 815,PRIM,63748,403393,,0,0,0,0,2,0.0,Point,63748,403393
2361,2361,12832,15_Moggershilpolder 1/4000 Osgetij,4000,,OS - dp 830,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,1,0,0,"25,0","10,0", , ,scenario_12832,1353,2361,2,28.0,79,OS - dp 830,PRIM,62442,402857,,0,0,0,1,2,0.0,Point,62442,402857
2361,2361,12851,15_Moggershilpolder 1/40000 Osgetij,40000,,OS - dp 830,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,1,0,0,"25,0","10,0", , ,scenario_12851,1346,2361,2,28.0,79,OS - dp 830,PRIM,62442,402857,,0,0,0,1,2,0.0,Point,62442,402857
2361,2361,12870,15_Moggershilpolder 1/400000 Osgetij,400000,,OS - dp 830,Dijkring 27 - Tholen en St. Philipsland,Oosterschelde,1,0,0,"25,0","10,0", , ,scenario_12870,1332,2361,2,28.0,79,OS - dp 830,PRIM,62442,402857,,0,0,0,1,2,0.0,Point,62442,402857
