source,target,distance_km,same_river,same_dijkring
169,163,1.9343236544074005,1,1
169,167,2.0744138931274057,1,1
170,171,0.5425099077436282,1,0
170,169,1.417492151653758,1,1
170,168,1.7987465079882714,1,1
170,163,2.0705371283799767,1,1
170,172,2.7557307560790476,1,0
171,170,0.5425099077436282,1,0
171,169,1.1393493757403828,1,0
171,168,1.369599211448371,1,0
171,163,2.3393881678763786,1,0
171,167,2.827863150861442,1,0
172,164,0.1945893111144597,1,0
172,163,1.3968249711399061,1,0
172,165,2.6142082931549275,1,0
172,170,2.7557307560790476,1,0
172,169,3.179696840895371,1,0
173,109,0.7133582550163697,1,1
173,167,1.1583177456984763,1,0
173,108,1.252836781069266,1,1
173,168,2.626384587222519,1,0
173,169,3.205408086344077,1,0
174,279,3.996808726972058,0,1
174,248,8.716988700233586,1,1
174,278,11.745648428247799,0,1
174,205,13.10202659896552,1,1
174,459,13.749822726129963,1,0
175,460,5.56750042658283,1,1
175,459,7.787730092908974,1,1
175,509,8.00301749342084,1,1
175,205,8.811189363530897,1,0
175,248,10.079468686394138,1,0
176,404,1.7062338643925692,1,1
176,455,4.902117909638649,1,1
176,456,11.198018797983865,1,1
176,457,13.518735036977386,1,1
176,458,20.297660998252976,1,1
177,178,1.677431369684018,1,1
177,466,1.8348809225669116,1,1
177,44,2.372432506943032,1,0
177,99,2.6460325016900303,1,1
177,45,3.4374176353768826,1,0
178,466,0.5484414280486112,1,1
178,44,1.4626346091898688,1,0
178,177,1.677431369684018,1,1
178,99,4.323365355831033,1,1
178,106,4.475500530666933,1,0
179,1,5.090395760645728,0,0
179,119,5.4788066218840035,1,0
179,155,5.845860244651766,0,1
179,227,6.527671713559131,0,0
179,102,7.115142303566388,0,0
180,587,1.5917694556687536,1,0
180,28,3.2978053308223028,1,0
180,249,5.914497865415119,1,0
180,453,5.9949353624538775,1,1
180,19,6.9839024191350205,1,1
181,120,15.817954987924324,0,1
181,457,18.91422369540976,1,0
181,269,23.94857323516372,1,0
181,3,25.344374780215034,0,1
181,427,28.964221032163113,0,0
182,593,1.3535686166574636,1,1
182,409,2.4669762868742784,1,1
182,302,3.1361202145325997,1,1
182,590,6.128274961194218,1,1
182,592,6.846663493994721,1,1
183,441,1.253281293245854,1,1
183,188,1.8693854605190445,1,0
183,94,2.11859670536891,1,1
183,187,2.1194721040862983,1,0
183,246,2.774610603309949,1,1
184,77,3.5499302810055298,1,0
184,197,5.361669329602488,0,1
184,438,5.650344060320575,1,1
184,463,6.2105066621009275,1,1
184,464,7.252115622354624,1,1
185,88,1.737214436965109,1,1
185,591,4.730321764954261,1,1
185,80,5.843347328372668,0,1
185,592,7.080045903805992,1,1
185,302,10.802967046140612,1,1
186,432,0.6207841814994967,1,1
186,47,7.416751917113044,1,0
186,509,13.673367727081722,1,0
186,51,15.133517006961732,1,0
186,175,21.39886861495252,1,0
187,183,2.1194721040862983,1,0
187,589,2.1741796153951953,1,1
187,94,2.8563000542660077,1,0
187,441,3.3051583925736447,1,0
187,188,3.5866000613394293,1,1
188,441,0.9678698259580159,1,0
188,246,1.1561012066423944,1,0
188,183,1.8693854605190445,1,0
188,31,3.5301410736683034,1,1
188,187,3.5866000613394293,1,1
189,225,2.2378529889159386,1,1
189,4,2.6357427795594925,1,0
189,196,6.1701296582810965,0,0
189,416,7.108334544743938,0,0
189,10,7.147776787225522,0,0
190,83,3.5753637577175277,1,0
190,437,4.825981765402767,0,0
190,405,6.581161599596229,0,0
190,511,6.7396472459617645,0,1
190,438,9.274097530218237,0,0
191,243,1.706604816587601,1,0
191,436,2.718110556986231,1,0
191,151,3.335416016031583,1,0
191,203,3.878012506426456,1,1
191,17,10.514870422406545,1,1
192,269,6.63245912162299,1,1
192,428,14.118635911446969,1,1
192,429,16.285365700530033,1,1
192,198,20.641725363932153,1,1
192,462,27.334593942475166,1,1
193,260,2.3339076674110313,1,1
193,495,2.6310218547172886,1,1
193,597,3.3403180986247403,1,1
193,237,3.79140092841683,1,0
193,236,4.092707294688933,1,0
194,203,8.857515509441686,1,1
194,46,8.872992730753248,1,1
194,151,9.65828659752857,1,0
194,5,10.570004730367911,1,0
194,436,11.250361105315687,1,0
195,82,2.085448872545189,1,0
195,64,2.7319535135137274,1,1
195,402,3.2284438976076384,1,1
195,65,4.499280053519674,0,1
195,95,4.716545557926903,1,0
196,300,2.8100514230170237,1,1
196,189,6.1701296582810965,0,0
196,465,6.726812023536855,1,1
196,10,7.074428104094351,1,0
196,4,7.19008205794621,0,0
197,116,5.00612235168099,1,0
197,184,5.361669329602488,0,1
197,77,6.744046337325982,0,0
197,83,7.3670507667587035,1,1
197,438,9.246238262125848,0,1
198,429,4.459767034274324,1,1
198,428,6.531073571779758,1,1
198,462,6.697947446792935,1,1
198,461,6.714152217517861,1,1
198,415,8.476585397434512,1,1
199,200,4.780689490021287,1,1
199,270,15.467333318966137,0,0
199,476,16.235368859376127,1,0
199,434,20.454554138381994,1,0
199,23,22.543307876174694,1,0
200,199,4.780689490021287,1,1
200,434,18.551681136759548,1,0
200,23,18.876111516941194,1,0
200,270,20.156201626298543,0,0
200,174,20.601878482313207,1,0
201,515,2.931381926668717,1,1
201,161,3.1749525980713473,1,0
201,160,3.9833951599107014,1,0
201,159,5.324035029937351,1,0
201,516,5.430156719653679,1,1
202,144,2.068912757948,0,1
202,147,3.2502667582830798,0,1
202,146,4.448282927152904,0,1
202,458,4.936577964541835,0,1
202,7,7.763121537113792,1,1
203,151,1.3258510474408505,1,0
203,436,3.0435679719697406,1,0
203,243,3.1793365660149915,1,0
203,191,3.878012506426456,1,1
203,194,8.857515509441686,1,1
204,117,2.3443045877189252,0,1
204,356,5.183796002930671,0,0
204,357,5.71727277642059,0,0
204,33,6.167211444404999,0,0
204,481,6.638994652807005,0,0
205,278,1.9070631872069683,0,1
205,248,4.430837956865496,1,1
205,175,8.811189363530897,1,0
205,279,11.21541996538694,0,1
205,460,11.224275700462815,1,0
206,98,4.306987926614143,1,0
206,62,5.583823063099331,1,1
206,61,5.693077638676641,1,1
206,598,7.2084836824397405,1,1
206,407,8.651983472013802,1,1
207,241,3.7259106269474582,0,1
207,258,4.176377617026507,0,0
207,74,4.406646116946537,1,1
207,156,5.118412449187736,0,0
207,259,5.193479854586903,0,0
208,22,1.012381351072806,0,0
208,16,2.9338120253349564,1,1
208,149,3.2779928309866695,0,0
208,606,3.861137785679242,1,1
208,602,4.141901616407613,0,0
209,512,1.766891620898124,1,0
209,40,3.1490812946000615,1,0
209,210,5.754434985296124,1,1
209,9,5.88531706877378,1,0
209,211,6.594238090939696,1,0
210,9,0.7333137118587105,1,0
210,211,0.9202227991089984,1,0
210,212,2.6714314514881345,1,0
210,213,3.827427595657428,1,1
210,512,4.27213951083061,1,0
211,9,0.8102252773148959,1,0
211,210,0.9202227991089984,1,0
211,212,2.5952772491585554,1,1
211,213,4.099770237464534,1,0
211,512,5.037014393467622,1,0
212,213,1.821789230399609,1,0
212,211,2.5952772491585554,1,1
212,210,2.6714314514881345,1,0
212,9,3.2138358701091128,1,0
212,214,6.491583782098171,1,1
213,212,1.821789230399609,1,0
213,210,3.827427595657428,1,1
213,211,4.099770237464534,1,0
213,9,4.516059897742721,1,0
213,214,5.499908362872967,1,0
214,215,1.6815781278311155,1,0
214,216,3.210003894078635,1,1
214,213,5.499908362872967,1,0
214,212,6.491583782098171,1,1
214,211,9.078142761600525,1,1
215,214,1.6815781278311155,1,0
215,216,2.2888534247522276,1,0
215,213,6.730910265335589,1,1
215,212,7.9425923349999525,1,0
215,217,9.741312077949253,1,0
216,215,2.2888534247522276,1,0
216,214,3.210003894078635,1,1
216,217,7.752679859248671,1,1
216,213,8.70024580112539,1,0
216,212,9.674527637047714,1,1
217,218,3.9253598561151053,1,0
217,216,7.752679859248671,1,1
217,215,9.741312077949253,1,0
217,107,10.327301535251113,0,0
217,219,10.647847153298173,1,1
218,217,3.9253598561151053,1,0
218,219,6.96618180928405,1,0
218,220,8.402043798981293,1,1
218,163,10.3174034039578,0,0
218,164,10.649566563949914,0,0
219,220,1.4946989663474046,1,0
219,266,4.7209711924560605,0,0
219,267,5.302972468342636,0,0
219,265,5.63726822139944,0,0
219,165,6.186600439659895,0,1
220,219,1.4946989663474046,1,0
220,266,3.2262733920112847,0,1
220,267,3.8318489009876155,0,0
220,265,4.252416959800627,0,0
220,252,5.6365783947355865,0,0
221,305,7.017223667519797,0,1
221,76,15.50368939962356,0,1
221,306,19.27817750722303,0,1
221,596,20.529297138479922,0,0
221,493,21.139449306923773,1,0
222,408,2.8498680671217045,1,1
222,503,12.177235564774133,1,0
222,244,19.435355103522035,1,1
222,153,20.258127257967356,1,1
222,454,20.666576010553854,1,1
223,24,0.9677034669773588,1,1
223,520,3.2004265340732316,0,0
223,496,3.255507640906407,1,0
223,25,4.277442460162381,1,1
223,26,5.604507471669567,1,1
224,2,1.6211730320974378,1,0
224,226,1.642613770793366,1,0
224,227,2.044751329624216,1,0
224,486,2.323403107512771,0,0
224,1,4.9018005875392365,1,0
225,4,1.7281695518669458,1,0
225,189,2.2378529889159386,1,1
225,416,5.2393314459003255,0,0
225,145,5.578314082229505,0,0
225,235,5.6345538421422505,0,0
226,486,0.7086846971679296,0,1
226,224,1.642613770793366,1,0
226,2,1.7582769975177406,1,0
226,227,2.0206662267677955,1,1
226,72,5.250579015689603,0,0
227,226,2.0206662267677955,1,1
227,224,2.044751329624216,1,0
227,486,2.1851320326241157,0,1
227,1,3.3069274258743566,1,0
227,2,3.3351176890778533,1,0
228,229,1.4404752687915192,1,1
228,410,1.696890391274581,1,1
228,414,1.909240686765291,1,0
228,487,2.194793156541181,1,1
228,431,2.2686617200455426,1,0
229,410,0.34808045047086456,1,1
229,228,1.4404752687915192,1,1
229,412,2.3432012290881037,1,0
229,414,2.4652612437630212,1,0
229,413,2.7561249971654043,1,0
230,96,2.756781093957226,0,1
230,97,2.8952464489227854,1,1
230,34,3.6140935239697383,0,0
230,232,3.779756209069574,0,1
230,261,3.966764550613006,0,0
231,155,3.717005918746969,1,0
231,21,4.431405758898636,1,1
231,102,5.821439426808459,1,1
231,179,7.24936528256095,0,0
231,1,7.432779426298079,1,0
232,261,0.9168315003314405,0,0
232,34,1.6938267325792211,0,0
232,29,2.130084740098384,0,0
232,475,3.7165171868296265,1,1
232,230,3.779756209069574,0,1
233,430,2.2292545839360742,1,0
233,86,2.4784906697423734,1,0
233,474,2.7269325257512333,1,0
233,431,4.664302413008831,1,0
233,384,4.8868968681567235,0,0
234,38,2.600890039967088,1,1
234,93,2.7920404724860277,1,1
234,59,9.138297707997918,0,1
234,518,9.415921675545098,1,1
234,519,10.743344963278428,1,1
235,145,0.7294333417112218,1,0
235,411,1.3754562879277552,1,0
235,89,3.2420302281132423,1,1
235,416,4.089786913764579,0,0
235,30,4.860608706736225,0,0
236,237,0.8760867536950893,1,1
236,238,0.8939004418837705,1,1
236,193,4.092707294688933,1,0
236,495,5.202662107037128,1,0
236,597,5.23512540441965,1,0
237,236,0.8760867536950893,1,1
237,238,0.9666985052228022,1,1
237,193,3.79140092841683,1,0
237,495,4.50353383466806,1,0
237,260,4.745918035533273,1,0
238,236,0.8939004418837705,1,1
238,237,0.9666985052228022,1,1
238,193,4.719374640776043,1,0
238,495,5.433328721879434,1,0
238,260,5.698185676160439,1,0
239,149,2.1837737978096543,0,0
239,247,2.2741468730053476,0,0
239,16,2.8649205922677856,1,1
239,22,4.446482317517972,0,0
239,41,5.225852083631912,0,0
240,599,1.316398495897044,1,0
240,84,1.6926242938112404,1,0
240,106,5.233784577148739,1,1
240,473,6.814578783754723,1,0
240,39,7.4122499957840065,1,0
241,242,2.301541222746184,1,1
241,157,3.1738697200735886,1,0
241,156,3.466126368152206,1,0
241,207,3.7259106269474582,0,1
241,259,4.658583153706715,0,0
242,157,1.7737635129858773,1,0
242,241,2.301541222746184,1,1
242,158,3.2663306629917312,1,0
242,156,4.253394409174866,1,0
242,159,4.791398230162047,1,0
243,436,1.0151970252123477,1,1
243,191,1.706604816587601,1,0
243,151,2.152324325003088,1,1
243,203,3.1793365660149915,1,0
243,262,9.732933781753578,0,1
244,153,2.9270415097842397,1,1
244,454,4.215827320941881,1,1
244,519,5.795889664236198,1,1
244,518,7.587720145076517,1,1
244,93,13.691503423656586,1,1
245,20,2.2451031156719727,1,1
245,469,7.4048365275676415,1,0
245,81,8.115577367014623,1,0
245,468,8.890639684522144,1,0
245,427,10.19911721670067,1,0
246,188,1.1561012066423944,1,0
246,441,1.5560649086718716,1,1
246,183,2.774610603309949,1,1
246,31,3.9775763977578102,1,0
246,94,4.427371680805667,1,1
247,239,2.2741468730053476,0,0
247,41,2.9524786197363055,1,1
247,406,4.392407654123192,0,0
247,149,4.454501094398788,1,1
247,16,5.127278615406032,0,0
248,278,3.4700900564682757,0,1
248,205,4.430837956865496,1,1
248,279,7.363691737165536,0,1
248,174,8.716988700233586,1,1
248,175,10.079468686394138,1,0
249,28,2.6635474465456777,1,1
249,453,2.728250171813428,1,0
249,92,4.5669470108596615,1,1
249,587,5.481049625756,1,1
249,180,5.914497865415119,1,0
250,251,0.4202189905275582,1,1
250,252,1.540751115527748,1,0
250,36,2.6135646156159984,1,0
250,253,2.785677655436824,1,1
250,254,2.9762494855102455,1,1
251,250,0.4202189905275582,1,1
251,252,1.4747671002568508,1,0
251,36,2.194905009334117,1,0
251,253,2.392108693182649,1,1
251,254,2.5922316640300496,1,1
252,251,1.4747671002568508,1,0
252,250,1.540751115527748,1,0
252,35,1.9585795873540601,0,0
252,166,2.1577258862051965,0,1
252,165,2.3549989384286354,0,1
253,254,0.25310274593532167,1,1
253,36,1.110819517293426,1,0
253,255,1.2206555615733703,1,1
253,412,2.2696678171045206,1,0
253,251,2.392108693182649,1,1
254,253,0.25310274593532167,1,1
254,255,0.9759410842873661,1,1
254,36,1.3417589202237485,1,0
254,412,2.130146708562582,1,0
254,251,2.5922316640300496,1,1
255,254,0.9759410842873661,1,1
255,253,1.2206555615733703,1,1
255,412,2.1163629178380536,1,0
255,36,2.3153228716531093,1,0
255,410,2.8277835843642634,1,1
256,492,1.1324243904120044,0,1
256,491,2.255699004743319,0,1
256,490,2.6054822970037623,0,1
256,257,3.017201517963293,1,1
256,11,3.85037517652501,0,0
257,256,3.017201517963293,1,1
257,258,3.3734701717963955,1,1
257,492,3.75893628570637,0,1
257,491,4.543543220879494,0,1
257,259,4.660729771183908,1,1
258,259,1.4700955751242843,1,1
258,156,2.630404531626267,0,1
258,257,3.3734701717963955,1,1
258,70,4.035290448034689,0,1
258,207,4.176377617026507,0,0
259,258,1.4700955751242843,1,1
259,156,1.5897587867346417,0,1
259,70,2.5955411767105523,0,1
259,69,2.961213602562301,0,1
259,68,3.318171183046468,0,0
260,495,0.5859837881716524,1,1
260,193,2.3339076674110313,1,1
260,237,4.745918035533273,1,0
260,236,5.382534904670847,1,0
260,597,5.593083228417042,1,1
261,232,0.9168315003314405,0,0
261,34,0.9301747147713703,0,1
261,29,1.4877126738722097,0,1
261,475,3.9036649446385634,0,0
261,230,3.966764550613006,0,0
262,439,1.9416487838947598,1,1
262,304,2.7030745457719068,1,0
262,504,3.4,1,1
262,465,3.4234485537247377,1,0
262,10,5.488545617921017,1,0
263,264,1.003328959015935,1,0
263,385,2.2937135828171744,0,0
263,488,2.776625649957156,0,0
263,489,2.812624752788754,0,0
263,265,2.973016817981358,1,0
264,263,1.003328959015935,1,0
264,265,2.3096813633053372,1,1
264,385,2.4337758730006342,0,0
264,488,3.3710486499010957,0,0
264,489,3.606772102587021,0,0
265,266,1.9417028608929843,1,0
265,264,2.3096813633053372,1,1
265,267,2.6377695122963263,1,1
265,263,2.973016817981358,1,0
265,220,4.252416959800627,0,0
266,267,0.9486211045512323,1,0
266,265,1.9417028608929843,1,0
266,220,3.2262733920112847,0,1
266,250,4.089899998777477,0,0
266,264,4.246890862737116,1,0
267,266,0.9486211045512323,1,0
267,265,2.6377695122963263,1,1
267,250,3.189043743820395,0,1
267,251,3.6091805164053516,0,1
267,220,3.8318489009876155,0,0
268,303,5.209188804410914,1,1
268,494,6.574169149025602,1,1
268,493,7.939249397770547,1,1
268,596,10.807649374401448,0,1
268,505,11.530027103177165,1,0
269,192,6.63245912162299,1,1
269,428,20.715220925686502,1,1
269,429,22.89747029695639,1,1
269,181,23.94857323516372,1,0
269,120,24.59055143749322,0,0
270,476,1.3101824300455263,0,1
270,199,15.467333318966137,0,0
270,185,19.856793749243607,0,0
270,200,20.156201626298543,0,0
270,88,20.958055348719736,0,0
271,272,3.005198995075035,1,1
271,275,5.470491934003742,1,0
271,276,5.985539407605634,1,0
271,136,6.69849453235576,0,1
271,135,8.501795104564682,0,0
272,271,3.005198995075035,1,1
272,136,3.7294624277501445,0,1
272,275,4.059362634700181,1,0
272,135,5.590353208876877,0,0
272,134,5.773653262883042,0,1
273,274,0.4418438638252205,1,1
273,276,6.001666435249463,1,1
273,275,8.602325267042627,1,1
273,114,9.447765503017102,0,0
273,110,10.293593784485573,0,0
274,273,0.4418438638252205,1,1
274,276,6.408590016532497,1,1
274,275,8.976236739302278,1,1
274,114,9.1854463691211,0,0
274,110,9.93191487075881,0,0
275,276,2.8460498941515415,1,1
275,272,4.059362634700181,1,0
275,135,5.1267824217534335,0,1
275,271,5.470491934003742,1,0
275,136,5.584913338629347,0,0
276,275,2.8460498941515415,1,1
276,272,5.971383842963036,1,0
276,271,5.985539407605634,1,0
276,273,6.001666435249463,1,1
276,274,6.408590016532497,1,1
277,498,0.2836793965024601,1,1
277,101,0.3908810560771652,1,1
277,600,0.9712368403226888,1,1
277,605,1.641636378739214,1,0
277,471,2.514432739207792,1,1
278,205,1.9070631872069683,0,1
278,248,3.4700900564682757,0,1
278,279,9.52018282387476,1,1
278,175,10.372583284794583,0,0
278,174,11.745648428247799,0,1
279,174,3.996808726972058,0,1
279,248,7.363691737165536,0,1
279,278,9.52018282387476,1,1
279,205,11.21541996538694,0,1
279,460,15.500565150987237,0,0
280,281,0.4605616136848576,1,1
280,326,2.462082451909359,0,1
280,361,7.471638374546776,0,1
280,283,7.6583607906653235,1,1
280,347,8.142327185762065,0,0
281,280,0.4605616136848576,1,1
281,326,2.130464972723091,0,1
281,361,7.253876274103384,0,1
281,283,7.811110868500076,1,1
281,347,7.890303733063766,0,0
282,110,2.260769780406665,0,1
282,361,4.830101137657471,0,1
282,374,5.034625904672561,0,1
282,283,5.31276698152667,1,1
282,114,5.466989299422489,0,1
283,282,5.31276698152667,1,1
283,361,6.100449983402864,0,1
283,326,7.097991265139737,0,1
283,374,7.298864637736475,0,1
283,110,7.549271289336475,0,1
284,348,1.0816769388315532,0,1
284,347,1.644230215024648,0,1
284,346,3.326634936388422,0,1
284,296,3.601610334281042,1,0
284,297,3.8583895604254375,1,0
285,286,1.3330900194660524,1,1
285,287,3.357309786123407,1,1
285,297,5.562903019107919,1,1
285,288,5.804784578259559,1,1
285,296,5.870457307569828,1,1
286,285,1.3330900194660524,1,1
286,287,2.0242529486207994,1,1
286,288,4.473218192755636,1,1
286,297,6.8131274023021176,1,1
286,296,7.092679183496177,1,1
287,286,2.0242529486207994,1,1
287,288,2.452770066679712,1,1
287,285,3.357309786123407,1,1
287,289,5.272067715801837,1,1
287,290,6.541044029816647,1,1
288,287,2.452770066679712,1,1
288,289,2.819305765609683,1,1
288,290,4.402959232152848,1,1
288,286,4.473218192755636,1,1
288,285,5.804784578259559,1,1
289,290,2.702222233644006,1,1
289,288,2.819305765609683,1,1
289,287,5.272067715801837,1,1
289,291,6.011279813816688,1,1
289,286,7.291072486267024,1,1
290,289,2.702222233644006,1,1
290,291,3.556709153135803,1,1
290,288,4.402959232152848,1,1
290,292,6.290661809380632,1,1
290,287,6.541044029816647,1,1
291,292,2.8081769887241794,1,1
291,290,3.556709153135803,1,1
291,289,6.011279813816688,1,1
291,293,6.122124222849451,1,1
291,288,6.510506124718722,1,1
292,291,2.8081769887241794,1,1
292,293,3.3196362752566735,1,1
292,294,5.263734985730189,1,1
292,295,6.1111741915936255,1,1
